reading_id,sensor_id,sensor_type,zone,latitude,longitude,timestamp,temperature_c,humidity_pct,traffic_count,pedestrian_count,energy_kwh,water_liters,air_quality_index,noise_db,parking_occupancy_pct,battery_pct,signal_strength_dbm,anomaly_flag,data_quality_score
IOT-0003958,SENS-0097,traffic,Green,40.50654,-74.053037,2023-06-30 10:43:51,7.51,44.8,304,104,8.655,324.5,97,43.2,41.4,13.4,-86,0,0.79
IOT-0003959,SENS-0106,air_quality,Transit,40.808943,-74.094628,2024-03-03 05:58:29,37.4,94.6,231,9,8.203,916.5,2,63.8,58.7,70.6,-110,0,0.84
IOT-0003960,SENS-0338,parking,Transit,40.655248,-73.812448,2024-07-27 19:16:29,8.72,,281,105,46.543,642.2,260,91.8,20.3,50.1,-59,1,0.74
IOT-0003961,SENS-0422,air_quality,Commercial,40.794303,-73.961739,2024-03-09 00:19:05,15.97,37.6,23,46,43.07,801.5,294,71.1,56.0,85.1,-62,1,0.77
IOT-0003962,SENS-0254,water,Mixed Use,40.619233,-73.93001,2023-08-18 20:03:16,6.3,52.6,30,78,43.172,,270,76.0,94.5,83.6,-95,1,0.69
IOT-0003963,SENS-0364,pedestrian,Restricted,40.564987,-73.725527,2024-02-04 23:40:38,12.49,83.2,222,15,25.602,409.4,115,41.9,73.2,81.2,-53,0,0.7
IOT-0003964,SENS-0493,parking,Restricted,40.747121,-73.86888,2023-06-19 02:54:55,12.26,89.6,318,21,13.746,319.3,112,108.3,21.7,76.8,-60,0,0.89
IOT-0003965,SENS-0034,pedestrian,Transit,40.55966,-73.914674,2024-11-29 16:59:58,19.74,,177,24,13.871,122.9,14,74.3,41.7,37.1,-81,0,0.97
IOT-0003966,SENS-0457,temperature,Residential,40.90788,-74.157638,2023-07-31 21:00:36,16.78,54.8,37,94,11.577,2.6,,68.9,80.0,98.2,-46,0,0.94
IOT-0003967,SENS-0119,water,Green,40.582907,-73.850824,2023-10-27 02:41:17,3.6,84.8,320,131,30.901,260.9,259,43.2,,55.6,-99,1,0.93
IOT-0003968,SENS-0388,temperature,Restricted,40.876331,-73.745608,2024-07-16 01:16:42,0.66,91.2,81,123,22.161,386.7,20,76.9,91.6,28.6,-109,0,0.85
IOT-0003969,SENS-0133,traffic,Green,40.837083,-74.000396,2024-01-07 10:38:57,17.04,63.7,485,189,44.714,190.7,90,63.1,94.0,70.9,-76,0,0.76
IOT-0003970,SENS-0185,traffic,Industrial,40.66661,-74.05898,2024-09-20 16:05:23,6.28,22.1,354,106,39.095,460.8,74,95.1,,70.2,-77,0,0.66
IOT-0003971,SENS-0362,temperature,Industrial,40.539756,-73.784031,2023-07-21 07:25:19,28.66,82.5,-1,163,8.726,734.5,130,46.3,14.9,47.0,-75,1,0.99
IOT-0003972,SENS-0487,traffic,Mixed Use,40.525417,-73.83986,2023-02-07 19:10:30,16.29,88.2,49,17,31.361,461.9,69,60.3,80.1,89.3,-73,0,0.8
IOT-0003973,SENS-0135,parking,Industrial,40.506731,-73.816817,2023-08-23 05:41:18,13.74,50.5,-1,186,48.307,190.5,133,95.7,78.4,14.6,-61,1,0.76
IOT-0003974,SENS-0411,energy,Transit,40.640417,-74.087626,2023-11-19 23:09:13,16.46,45.1,261,77,12.77,456.6,210,57.6,24.5,31.4,-60,1,0.63
IOT-0003975,SENS-0446,pedestrian,Mixed Use,40.506195,-73.937532,2023-11-26 01:44:25,15.87,75.4,180,61,0.234,983.4,241,37.6,17.2,90.8,-73,1,0.81
IOT-0003976,SENS-0465,pedestrian,Restricted,40.901935,-74.072127,2023-12-30 17:26:18,28.15,42.5,184,35,20.01,,8,84.9,18.9,90.2,-73,0,0.87
IOT-0003977,SENS-0139,parking,Green,40.637275,-73.971257,2023-05-25 10:55:37,19.09,30.8,204,48,41.476,214.0,195,34.3,81.6,80.6,-90,0,0.91
IOT-0003978,SENS-0292,water,Residential,40.516402,-73.846711,2024-05-18 16:21:48,19.93,72.1,319,63,10.156,236.5,129,87.2,91.2,72.8,-100,0,0.73
IOT-0003979,SENS-0236,pedestrian,Mixed Use,40.633401,-74.019856,2024-01-12 15:38:51,12.46,62.5,311,10,7.997,198.1,283,55.0,79.9,64.7,-102,1,0.71
IOT-0003980,SENS-0178,noise,Mixed Use,40.53413,-74.143169,2023-07-02 14:29:19,16.99,34.6,312,91,20.751,580.9,293,40.5,24.1,10.2,-64,1,0.67
IOT-0003981,SENS-0412,water,Government,40.723209,-74.114291,2023-04-02 09:48:44,15.69,79.0,56,156,19.247,491.6,241,92.1,14.2,78.0,-107,1,0.78
IOT-0003982,SENS-0472,air_quality,Mixed Use,40.679056,-73.716168,2024-10-09 20:41:30,24.15,78.6,350,75,18.974,444.0,285,79.3,90.4,34.6,-46,1,0.68
IOT-0003983,SENS-0006,air_quality,Industrial,40.541946,-73.857694,2023-08-28 00:12:10,,36.9,397,,30.019,80.8,207,78.3,56.1,87.2,-77,1,0.75
IOT-0003984,SENS-0395,temperature,Government,40.789171,-74.110655,2024-05-15 02:09:43,12.56,39.9,2,66,1.45,25.1,73,34.8,23.8,66.0,-82,0,0.84
IOT-0003985,SENS-0220,traffic,Green,40.864309,-73.892277,2024-12-04 23:10:06,18.38,79.9,194,11,14.133,781.4,173,76.5,54.4,86.7,-90,0,0.82
IOT-0003986,SENS-0455,parking,Government,40.823122,-74.071052,2023-09-04 12:07:12,13.81,91.2,189,,12.965,66.5,163,71.7,30.2,72.8,-42,0,0.64
IOT-0003987,SENS-0371,noise,Residential,40.658047,-74.061966,2024-10-10 11:29:08,19.77,58.9,194,18,11.054,343.6,198,78.5,86.9,55.5,-109,0,0.77
IOT-0003988,SENS-0259,air_quality,Industrial,40.809287,-74.017341,2023-04-24 14:19:43,11.51,39.0,133,12,16.554,802.3,253,101.7,79.8,47.2,-96,1,0.73
IOT-0003989,SENS-0158,water,Industrial,40.749795,-73.764779,2024-12-12 09:18:00,13.34,39.1,161,186,48.33,869.6,57,42.8,47.0,57.8,-105,0,0.91
IOT-0003990,SENS-0376,air_quality,Mixed Use,40.760775,-73.859716,2024-08-02 05:23:48,12.29,43.8,140,10,5.673,912.7,217,68.0,10.8,52.0,-100,1,0.71
IOT-0003991,SENS-0226,water,Transit,40.832144,-73.710123,2024-01-14 14:35:15,23.49,42.0,318,182,42.486,675.1,68,74.6,42.8,68.4,-58,0,0.87
IOT-0003992,SENS-0405,energy,Commercial,40.69878,-74.038538,2024-01-03 11:48:03,14.62,65.5,327,148,47.783,448.7,150,35.5,64.8,15.2,-86,0,0.62
IOT-0003993,SENS-0296,noise,Restricted,40.522861,-73.986778,2024-04-08 12:01:37,30.67,89.5,19,57,32.988,244.3,292,90.0,15.5,66.3,-67,1,0.7
IOT-0003994,SENS-0370,water,Restricted,40.827802,-74.167978,2024-09-07 10:06:09,29.88,30.9,396,31,46.427,741.1,246,107.2,32.7,41.4,-104,1,0.88
IOT-0003995,SENS-0488,traffic,Transit,40.614596,-74.046305,2023-05-25 23:17:35,,76.7,166,42,49.895,316.0,6,76.3,40.4,61.4,-76,0,0.99
IOT-0003996,SENS-0426,parking,Government,40.677894,-73.74945,2024-12-24 19:34:13,0.0,28.4,433,63,,792.9,84,103.3,41.2,23.5,-85,0,0.62
IOT-0003997,SENS-0440,temperature,Mixed Use,40.749651,-73.731083,2023-11-04 03:37:15,20.6,56.8,238,22,22.506,675.2,262,60.1,73.8,24.6,-81,1,1.0
IOT-0003998,SENS-0117,air_quality,Transit,40.556353,-74.181142,2023-03-08 17:44:38,25.02,61.8,431,137,44.947,384.8,24,38.0,63.6,29.3,-50,0,0.83
IOT-0003999,SENS-0023,temperature,Industrial,40.684299,-73.714053,2024-12-02 09:59:52,22.04,83.5,5,105,43.702,101.4,72,97.1,19.4,40.9,-67,0,0.96
IOT-0004000,SENS-0030,water,Restricted,40.659229,-73.8596,2023-11-26 03:39:48,35.99,34.3,238,28,15.763,664.6,215,105.1,88.3,83.0,-48,1,0.7
IOT-0004001,SENS-0003,temperature,Mixed Use,40.730044,-73.777253,2024-10-29 15:12:52,26.99,,222,123,35.649,104.4,198,,18.3,20.2,-43,0,0.96
IOT-0004002,SENS-0208,air_quality,Green,40.859975,-73.972359,2024-09-05 00:59:01,17.41,24.6,284,110,45.58,869.9,141,30.2,1.4,64.1,-95,0,0.72
IOT-0004003,SENS-0236,parking,Commercial,40.77977,-73.710648,2024-07-19 09:48:49,17.63,88.9,82,189,21.154,789.6,255,72.9,38.8,61.8,-41,1,0.81
IOT-0004004,SENS-0197,parking,Residential,40.639708,-73.844367,2023-09-23 14:10:13,13.03,74.5,166,139,12.871,,144,86.0,49.9,75.1,-56,0,0.78
IOT-0004005,SENS-0209,water,Industrial,40.836657,-74.10916,2024-09-30 23:13:51,,51.4,115,108,13.288,961.6,161,104.9,92.6,62.6,-94,0,0.75
IOT-0004006,SENS-0319,temperature,Residential,40.842825,-73.703971,2024-07-01 11:31:35,34.13,81.4,95,45,40.656,472.8,,101.5,11.3,23.1,-105,0,0.67
IOT-0004007,SENS-0372,pedestrian,Industrial,40.563652,-74.150692,2024-03-04 21:11:45,19.38,67.2,296,88,46.716,170.9,52,56.4,94.9,19.4,-73,0,0.87
IOT-0004008,SENS-0203,air_quality,Government,40.557191,-73.944114,2023-09-26 21:52:32,14.39,78.8,238,65,28.448,946.7,278,49.0,29.9,44.0,-105,1,0.69
IOT-0004009,SENS-0347,water,Commercial,40.688511,-74.105535,2024-06-28 17:45:29,24.3,28.1,362,194,35.617,96.0,38,50.5,39.7,16.8,-91,0,0.76
IOT-0004010,SENS-0042,noise,Mixed Use,40.661173,-73.99138,2024-03-11 11:07:54,39.4,71.5,25,138,31.319,762.9,287,83.9,50.6,99.4,-48,1,0.66
IOT-0004011,SENS-0279,temperature,Residential,40.888633,-73.753622,2024-11-30 15:36:04,8.65,45.5,221,57,49.626,193.0,211,98.2,23.7,10.2,-70,1,0.72
IOT-0004012,SENS-0036,parking,Mixed Use,40.576791,-74.093146,2023-11-10 17:49:50,29.58,52.2,52,50,27.27,602.2,136,83.2,97.4,84.1,-59,0,0.99
IOT-0004013,SENS-0306,temperature,Transit,40.553296,-74.18604,2023-08-06 08:18:26,9.34,83.6,498,,27.132,875.7,78,108.0,49.6,45.2,-98,0,0.85
IOT-0004014,SENS-0208,pedestrian,Restricted,40.535094,-73.981232,2024-10-13 11:21:17,18.31,29.4,291,47,2.124,259.6,280,46.2,26.9,53.6,-42,1,0.68
IOT-0004015,SENS-0161,air_quality,Mixed Use,40.696072,-73.985469,2023-07-20 15:05:05,10.61,62.4,490,20,36.742,910.6,61,108.7,16.2,93.6,-52,0,0.76
IOT-0004016,SENS-0011,parking,Mixed Use,40.576677,-73.913401,2023-07-17 08:36:43,20.52,37.3,-1,,27.06,661.4,138,98.1,10.2,14.1,-73,1,0.86
IOT-0004017,SENS-0005,water,Residential,40.615467,-74.174647,2024-07-12 19:29:22,7.7,26.4,209,,14.109,163.8,225,80.1,2.6,75.7,-86,1,1.0
IOT-0004018,SENS-0211,parking,Restricted,40.806398,-73.888007,2024-09-07 14:46:16,25.88,71.6,405,,6.568,718.4,258,59.9,,37.5,-65,1,0.65
IOT-0004019,SENS-0033,temperature,Industrial,40.731095,-73.935394,2024-08-22 03:10:46,8.98,71.4,306,109,30.066,788.4,117,,59.5,70.7,-76,0,0.65
IOT-0004020,SENS-0362,water,Mixed Use,40.730816,-73.80203,2023-02-10 01:49:17,27.97,26.2,383,16,41.998,954.8,275,105.5,39.7,87.0,-110,1,0.78
IOT-0004021,SENS-0224,air_quality,Green,40.718424,-73.859814,2024-04-15 08:32:26,25.87,52.9,163,126,2.7,362.6,,51.1,48.5,52.0,-79,0,0.72
IOT-0004022,SENS-0317,pedestrian,Government,40.836522,-74.225565,2024-04-21 23:07:19,25.87,34.9,432,166,21.451,288.9,139,,95.3,28.1,-81,0,0.87
IOT-0004023,SENS-0255,pedestrian,Government,40.855187,-73.789123,2023-08-14 02:56:44,20.26,92.1,159,102,40.849,377.5,40,103.9,30.6,17.4,-51,0,0.96
IOT-0004024,SENS-0253,energy,Green,40.631125,-73.942919,2023-02-21 02:52:23,22.17,66.8,67,68,17.37,957.9,248,53.5,41.2,95.6,-94,1,0.82
IOT-0004025,SENS-0012,traffic,Restricted,40.716823,-74.126754,2024-10-12 09:08:44,29.63,50.3,-1,35,44.897,694.1,44,57.7,80.3,50.1,-108,1,0.67
IOT-0004026,SENS-0179,pedestrian,Transit,40.63048,-73.817131,2023-07-23 16:02:55,13.81,89.7,51,156,0.585,124.8,137,62.3,56.7,62.6,-99,0,0.88
IOT-0004027,SENS-0098,parking,Transit,40.690572,-73.964219,2023-12-18 18:45:30,,38.9,130,36,,300.6,276,61.4,30.5,18.4,-95,1,0.66
IOT-0004028,SENS-0064,noise,Government,40.564229,-73.748058,2023-01-21 07:16:56,15.84,37.8,356,41,1.472,333.9,,102.9,95.4,73.5,-61,0,0.94
IOT-0004029,SENS-0289,water,Government,40.624732,-73.788027,2023-04-23 07:34:42,25.15,69.3,84,187,38.515,923.1,163,64.7,79.5,44.5,-98,0,0.69
IOT-0004030,SENS-0329,air_quality,Green,40.762172,-74.166019,2024-12-10 22:33:57,13.35,39.2,277,2,8.103,178.5,39,103.1,,48.8,-57,0,0.74
IOT-0004031,SENS-0055,energy,Commercial,40.593784,-73.881048,2024-11-06 08:33:58,21.21,65.4,410,53,35.689,65.5,,36.1,97.1,49.4,-87,0,0.86
IOT-0004032,SENS-0485,air_quality,Transit,40.76335,-74.005981,2024-08-07 19:09:20,19.98,54.0,423,122,17.825,683.5,106,71.6,5.9,23.9,-52,0,0.78
IOT-0004033,SENS-0249,temperature,Restricted,40.667941,-73.785366,2023-11-17 18:24:56,21.87,43.5,429,155,11.821,157.6,4,73.0,61.4,25.4,-99,0,0.69
IOT-0004034,SENS-0493,noise,Mixed Use,40.551796,-74.006495,2024-08-10 05:51:57,5.02,88.4,456,,12.202,798.6,29,35.9,92.7,48.5,-59,0,0.82
IOT-0004035,SENS-0387,water,Government,40.765176,-74.064975,2024-03-28 04:50:05,19.12,74.2,47,62,10.127,93.2,262,64.0,81.0,99.0,-104,1,0.73
IOT-0004036,SENS-0156,traffic,Commercial,40.820571,-73.866847,2024-01-08 05:59:32,27.31,21.5,74,179,18.177,639.3,176,36.6,48.2,78.7,-89,0,0.62
IOT-0004037,SENS-0183,traffic,Mixed Use,40.846263,-74.03498,2024-11-22 09:11:35,31.51,84.7,329,190,38.246,882.9,169,39.5,38.5,80.9,-54,0,0.6
IOT-0004038,SENS-0105,noise,Commercial,40.674572,-74.063107,2024-06-29 21:17:53,22.77,72.1,12,37,29.241,451.4,,49.3,58.1,87.3,-91,0,0.88
IOT-0004039,SENS-0053,temperature,Transit,40.588694,-74.125964,2023-07-20 13:08:15,22.65,62.9,62,181,7.544,59.4,60,84.5,30.1,64.3,-71,0,0.62
IOT-0004040,SENS-0443,temperature,Residential,40.766786,-74.171373,2023-09-02 08:11:54,19.51,84.9,436,17,47.397,605.3,78,41.6,61.5,13.6,-71,0,0.68
IOT-0004041,SENS-0454,parking,Residential,40.841958,-73.72729,2024-12-09 05:36:59,30.99,80.6,10,155,24.665,792.6,175,42.6,53.6,29.8,-110,0,0.95
IOT-0004042,SENS-0491,pedestrian,Government,40.607933,-73.838995,2024-02-13 18:14:14,9.17,,353,128,3.274,450.6,25,75.5,98.5,78.0,-48,0,0.7
IOT-0004043,SENS-0159,noise,Transit,40.63865,-74.203496,2023-05-01 07:41:25,11.94,82.8,230,138,10.151,251.5,62,44.0,77.0,80.8,-104,0,0.71
IOT-0004044,SENS-0298,parking,Mixed Use,40.595329,-74.075836,2023-02-03 22:43:36,16.5,44.9,226,47,19.136,460.1,159,78.5,24.5,47.1,-85,0,0.98
IOT-0004045,SENS-0272,parking,Transit,40.859927,-73.823873,2023-08-12 16:06:36,21.51,58.9,315,177,,275.2,96,52.2,16.6,13.8,-70,0,0.83
IOT-0004046,SENS-0252,traffic,Transit,40.841779,-73.909157,2024-01-21 05:02:27,,33.4,36,24,45.288,964.6,255,76.0,38.7,93.6,-59,1,0.66
IOT-0004047,SENS-0048,traffic,Mixed Use,40.701956,-73.98435,2023-12-16 20:26:00,18.21,81.4,219,100,20.403,837.2,285,59.8,87.2,61.6,-53,1,0.89
IOT-0004048,SENS-0088,parking,Residential,40.853244,-74.108432,2024-04-09 11:47:22,20.75,70.0,15,,8.124,,128,32.6,70.1,86.2,-52,0,0.79
IOT-0004049,SENS-0005,pedestrian,Restricted,40.823346,-74.00537,2024-03-24 07:47:05,23.28,55.8,477,152,11.894,847.0,298,77.3,60.8,18.8,-50,1,0.82
IOT-0004050,SENS-0097,temperature,Green,40.668557,-73.934251,2023-01-11 17:00:26,16.66,84.7,42,97,23.064,600.9,133,46.0,50.3,42.2,-53,0,0.85
IOT-0004051,SENS-0187,energy,Restricted,40.539532,-73.95655,2023-07-18 14:42:27,16.28,89.9,490,169,45.587,653.8,31,72.6,99.2,35.2,-90,0,0.93
IOT-0004052,SENS-0009,air_quality,Industrial,40.581221,-74.207224,2024-09-07 07:16:56,13.74,27.8,285,30,36.983,941.3,150,43.5,63.6,85.1,-80,0,0.86
IOT-0004053,SENS-0308,noise,Residential,40.622017,-74.180633,2024-12-15 19:27:33,9.88,24.3,304,142,23.92,199.2,116,42.2,,8.8,-103,0,0.99
IOT-0004054,SENS-0264,water,Industrial,40.90069,-74.002161,2023-10-08 04:44:38,25.52,67.0,344,122,18.772,294.4,126,38.9,17.7,55.2,-77,0,0.83
IOT-0004055,SENS-0474,air_quality,Transit,40.526148,-74.223571,2023-07-29 13:28:08,20.62,62.4,132,151,33.491,992.6,254,100.9,5.6,88.9,-43,1,0.84
IOT-0004056,SENS-0398,pedestrian,Green,40.546472,-74.101876,2024-05-15 19:48:06,14.64,25.7,268,90,,515.1,138,100.5,2.1,34.4,-70,0,0.85
IOT-0004057,SENS-0313,water,Residential,40.823275,-74.044995,2024-12-23 11:28:49,21.17,94.3,30,152,3.279,672.9,299,73.6,,89.7,-109,1,0.64
IOT-0004058,SENS-0420,water,Government,40.745879,-73.923866,2023-06-17 15:19:39,13.35,70.8,100,11,31.259,,134,79.7,73.6,31.1,-41,0,0.85
IOT-0004059,SENS-0448,water,Transit,40.726925,-73.805898,2024-08-16 06:18:21,25.17,88.5,297,185,17.585,,260,94.2,,42.9,-94,1,0.96
IOT-0004060,SENS-0028,traffic,Residential,40.746953,-73.908588,2024-03-22 10:03:09,25.24,,272,66,40.26,462.6,200,102.5,59.5,69.2,-102,0,0.77
IOT-0004061,SENS-0252,temperature,Green,40.520106,-73.96526,2024-12-11 01:03:59,20.92,56.2,408,148,7.725,640.6,119,61.8,18.4,84.6,-71,0,0.95
IOT-0004062,SENS-0210,parking,Industrial,40.786285,-73.973402,2024-11-08 22:15:25,18.54,87.5,467,126,16.383,122.4,,57.5,38.7,54.7,-83,0,0.61
IOT-0004063,SENS-0259,pedestrian,Commercial,40.852895,-74.030645,2023-11-16 20:15:47,29.07,92.1,451,10,27.419,485.3,284,51.5,20.1,74.7,-66,1,0.85
IOT-0004064,SENS-0401,parking,Government,40.500459,-73.963313,2024-06-26 18:47:31,28.62,88.4,229,164,27.121,691.5,136,71.8,38.8,54.4,-50,0,0.74
IOT-0004065,SENS-0108,temperature,Commercial,40.643407,-74.058437,2024-10-22 03:52:28,26.82,48.2,302,39,6.0,45.9,90,108.3,85.1,21.8,-44,0,0.61
IOT-0004066,SENS-0151,air_quality,Restricted,40.688989,-73.918327,2024-03-15 01:33:49,14.26,43.3,302,111,13.884,220.4,170,74.3,31.5,26.6,-71,0,0.63
IOT-0004067,SENS-0403,energy,Government,40.536347,-74.129232,2023-11-28 13:03:58,12.77,68.9,74,118,39.406,163.1,76,70.4,31.7,68.7,-104,0,0.66
IOT-0004068,SENS-0107,energy,Mixed Use,40.785568,-73.899246,2023-11-23 13:52:52,30.9,47.9,139,100,39.688,314.2,144,45.4,34.3,85.4,-97,0,0.81
IOT-0004069,SENS-0104,noise,Commercial,40.74815,-73.775774,2024-01-15 20:53:26,13.27,37.0,264,195,23.564,740.9,56,87.6,47.8,90.7,-41,0,0.78
IOT-0004070,SENS-0176,pedestrian,Government,40.848935,-73.882045,2023-12-25 11:12:46,14.65,,310,200,30.951,967.0,71,76.3,77.6,26.8,-97,0,0.88
IOT-0004071,SENS-0494,traffic,Transit,40.87472,-73.830646,2023-09-27 21:59:47,31.82,55.3,29,172,29.659,,191,53.9,70.5,94.5,-52,0,0.82
IOT-0004072,SENS-0139,pedestrian,Commercial,40.876021,-74.103305,2023-06-25 10:47:48,4.66,26.8,233,101,13.277,315.4,289,42.6,64.2,82.1,-58,1,0.67
IOT-0004073,SENS-0039,water,Industrial,40.68058,-73.753239,2024-01-01 20:22:44,14.02,28.6,335,,47.431,579.1,290,79.2,,90.2,-69,1,0.97
IOT-0004074,SENS-0427,air_quality,Residential,40.773316,-73.907581,2023-06-08 05:41:28,2.31,55.4,209,1,10.665,314.8,208,105.2,99.9,47.3,-87,1,0.61
IOT-0004075,SENS-0478,noise,Transit,40.83251,-74.210273,2024-04-27 08:42:26,18.14,43.4,-1,13,39.537,426.3,214,72.7,49.0,10.1,-96,1,0.99
IOT-0004076,SENS-0372,water,Industrial,40.611553,-73.814264,2024-03-17 16:09:53,6.53,35.7,13,170,10.977,110.7,59,35.1,42.9,89.2,-74,0,0.99
IOT-0004077,SENS-0186,air_quality,Residential,40.634399,-74.10797,2023-04-06 20:10:41,30.96,84.5,298,119,,274.1,5,79.0,74.0,12.6,-63,0,0.95
IOT-0004078,SENS-0496,noise,Commercial,40.53805,-73.813635,2024-05-27 12:06:51,7.37,23.7,6,94,32.078,405.9,4,52.2,65.1,15.6,-66,0,0.69
IOT-0004079,SENS-0119,parking,Government,40.759137,-74.163446,2023-10-06 09:47:31,23.87,87.3,216,118,14.512,,257,41.0,68.2,26.8,-83,1,0.76
IOT-0004080,SENS-0369,pedestrian,Government,40.843736,-73.755681,2024-10-31 13:29:41,20.75,60.3,316,135,26.814,580.8,25,37.4,34.5,5.3,-56,0,0.72
IOT-0004081,SENS-0312,air_quality,Restricted,40.762673,-73.902486,2024-04-17 21:35:01,26.41,82.8,475,97,45.146,889.9,195,100.1,49.7,24.8,-74,0,0.75
IOT-0004082,SENS-0360,energy,Restricted,40.590357,-74.215058,2024-02-02 21:25:28,18.74,59.8,445,190,15.786,313.7,219,54.9,6.8,7.0,-109,1,0.66
IOT-0004083,SENS-0298,temperature,Green,40.622901,-73.700877,2024-04-22 05:18:43,20.03,89.3,47,195,0.596,688.2,277,,10.6,76.8,-74,1,0.6
IOT-0004084,SENS-0222,traffic,Transit,40.608712,-74.038619,2023-03-06 00:51:29,11.93,69.2,10,15,27.987,112.2,163,60.4,43.3,76.7,-75,0,0.61
IOT-0004085,SENS-0356,temperature,Government,40.739256,-73.871669,2023-02-21 19:31:07,18.87,,11,51,15.625,689.2,198,48.3,61.9,23.0,-53,0,0.82
IOT-0004086,SENS-0173,parking,Commercial,40.549275,-74.078224,2024-08-27 00:33:40,15.39,92.9,476,72,15.442,388.2,100,75.3,37.9,47.3,-68,0,0.74
IOT-0004087,SENS-0194,water,Restricted,40.643502,-74.078184,2023-03-22 18:13:21,12.94,37.4,147,144,23.474,82.2,105,,56.4,68.5,-59,0,0.9
IOT-0004088,SENS-0126,air_quality,Residential,40.87156,-73.798605,2023-06-02 20:01:45,-1.14,40.3,65,198,11.27,867.9,118,41.9,14.2,15.8,-77,0,0.71
IOT-0004089,SENS-0482,energy,Commercial,40.796312,-73.891606,2024-09-05 18:14:40,30.49,70.2,1,151,22.606,,190,94.4,31.0,51.2,-78,0,0.63
IOT-0004090,SENS-0228,temperature,Mixed Use,40.706037,-73.770058,2024-02-26 16:29:49,16.76,40.1,466,184,42.204,84.8,231,77.3,60.4,13.3,-104,1,0.95
IOT-0004091,SENS-0351,temperature,Residential,40.738163,-73.871264,2024-11-29 20:36:12,7.77,89.2,446,108,22.07,246.5,38,43.3,62.5,67.0,-63,0,0.89
IOT-0004092,SENS-0318,pedestrian,Restricted,40.835831,-73.760773,2023-11-24 04:38:33,24.52,76.1,-1,22,24.773,790.1,97,46.1,82.8,76.5,-102,1,0.78
IOT-0004093,SENS-0036,noise,Transit,40.782567,-73.70355,2023-01-11 22:46:17,17.85,41.9,346,24,4.819,488.6,127,103.1,52.7,13.2,-78,0,0.65
IOT-0004094,SENS-0483,pedestrian,Green,40.665324,-74.032145,2023-05-11 19:14:56,17.64,,247,124,16.975,839.3,121,49.8,62.9,41.4,-64,0,0.75
IOT-0004095,SENS-0371,temperature,Mixed Use,40.545584,-73.867871,2024-01-07 15:44:17,14.67,24.9,155,107,12.787,100.6,31,33.2,5.7,31.4,-71,0,0.84
IOT-0004096,SENS-0058,noise,Green,40.82983,-73.858097,2024-07-13 06:30:17,28.94,51.3,200,79,12.367,930.2,283,67.9,5.9,45.0,-83,1,0.93
IOT-0004097,SENS-0356,temperature,Residential,40.855116,-73.74418,2023-09-09 09:27:22,,81.8,-1,128,4.898,,140,106.3,91.8,61.5,-79,1,0.93
IOT-0004098,SENS-0491,water,Mixed Use,40.783603,-73.840737,2024-09-07 14:28:11,3.08,58.2,375,,2.269,621.3,,38.8,90.9,28.1,-56,0,0.85
IOT-0004099,SENS-0247,energy,Residential,40.556625,-73.727627,2024-11-26 23:28:51,,,387,33,31.64,319.2,290,68.1,84.5,62.0,-70,1,0.67
IOT-0004100,SENS-0257,energy,Residential,40.740091,-74.070738,2023-02-04 05:49:06,34.65,41.6,131,11,36.357,495.8,127,,,66.5,-44,0,0.91
IOT-0004101,SENS-0303,air_quality,Residential,40.732425,-74.121977,2023-01-11 20:52:19,14.31,34.1,414,174,44.21,,290,56.3,73.8,19.7,-109,1,0.92
IOT-0004102,SENS-0159,traffic,Green,40.532537,-73.895206,2024-05-14 19:06:09,,57.0,312,2,38.199,746.8,63,80.0,35.7,37.1,-107,0,0.66
IOT-0004103,SENS-0081,temperature,Government,40.548666,-73.749852,2023-09-13 12:50:28,27.79,33.9,182,192,32.638,922.5,5,72.5,50.1,78.3,-104,0,0.73
IOT-0004104,SENS-0499,traffic,Residential,40.587738,-73.912659,2024-02-16 20:45:24,22.53,88.6,50,147,27.935,932.9,95,101.0,58.2,23.1,-63,0,0.77
IOT-0004105,SENS-0243,water,Mixed Use,40.742761,-74.219654,2023-02-24 01:00:21,21.92,25.1,492,60,21.706,357.1,53,90.4,45.0,15.0,-100,0,0.78
IOT-0004106,SENS-0031,noise,Commercial,40.617859,-73.739737,2023-06-01 17:55:40,17.78,,220,132,41.926,886.9,1,69.3,3.0,43.8,-49,0,0.82
IOT-0004107,SENS-0092,pedestrian,Residential,40.833013,-74.086727,2023-07-29 06:59:21,20.12,74.3,480,132,39.685,797.6,192,,67.4,51.1,-51,0,0.62
IOT-0004108,SENS-0027,noise,Government,40.550606,-74.003005,2024-07-17 06:57:30,33.97,60.3,90,60,38.807,241.0,86,83.4,53.3,93.3,-64,0,0.65
IOT-0004109,SENS-0343,pedestrian,Transit,40.783371,-74.117545,2024-09-25 22:47:18,17.15,60.4,151,101,16.645,286.2,166,108.4,9.6,33.8,-91,0,0.87
IOT-0004110,SENS-0204,traffic,Restricted,40.598232,-74.083327,2024-01-27 14:28:40,32.89,32.5,239,81,22.677,94.5,209,83.1,48.2,13.6,-70,1,0.7
IOT-0004111,SENS-0145,water,Industrial,40.652346,-74.084487,2023-11-15 13:40:15,1.29,23.0,34,160,44.439,288.4,43,87.1,50.9,84.2,-99,0,0.93
IOT-0004112,SENS-0074,water,Transit,40.828268,-74.069855,2024-08-12 13:47:09,11.09,29.9,399,150,20.598,671.7,183,37.3,52.9,98.5,-83,0,0.76
